Job_Title,Salary_Min,Salary_Max,Salary_Mid,Rating,Company_Name,Location,lat,lng,STATE,Industry
Con Data Mgt Analyst,81000,163000,122000,-1.0,Cessna,"Hunt Valley, MD",39.3051,-76.6144,MD,N/A
Data Analyst,89000,151000,120000,4.4,"Adwait Algorithm
4.4","Santa Clara, CA",37.3645,-121.968,CA,IT Services
Senior Data Analyst - Studio Finance Engineering,89000,151000,120000,3.9,"Netflix, Inc.
3.9","Los Gatos, CA",37.2303,-121.956,CA,Internet
Data Analyst,89000,151000,120000,5.0,"TechNet Inc.
5.0","San Jose, CA",37.3019,-121.8486,CA,Staffing & Outsourcing
"Apple Media Products (AMP) - Big Data Analyst, Analytics Engineering",89000,151000,120000,4.1,"Apple
4.1","Santa Clara, CA",37.3645,-121.968,CA,Computer Hardware & Software
Data Analyst,89000,151000,120000,3.8,"PDS Tech, Inc.
3.8","Cupertino, CA",37.3168,-122.0465,CA,Staffing & Outsourcing
Data Analyst,89000,151000,120000,3.8,"Power Integrations
3.8","San Jose, CA",37.3019,-121.8486,CA,Electrical & Electronic Manufacturing
Business Data Analyst,89000,151000,120000,3.7,"Infotree Service Inc
3.7","San Jose, CA",37.3019,-121.8486,CA,Advertising & Marketing
Data Analyst,89000,151000,120000,4.0,"Accounting Principals
4.0","San Jose, CA",37.3019,-121.8486,CA,Staffing & Outsourcing
Data Analyst,89000,151000,120000,4.1,"Collabera
4.1","Sunnyvale, CA",37.3836,-122.0256,CA,IT Services
Data Analyst,89000,151000,120000,4.0,"Lorven Technologies Inc
4.0","San Jose, CA",37.3019,-121.8486,CA,Accounting
Data Analyst II,89000,151000,120000,3.9,"Crystal Equation
3.9","Menlo Park, CA",37.4686,-122.1672,CA,IT Services
Data Analyst,89000,151000,120000,4.5,"Frontend Arts
4.5","San Jose, CA",37.3019,-121.8486,CA,Enterprise Software & Network Solutions
Data Analyst,89000,151000,120000,2.4,"Wider Circle
2.4","Redwood City, CA",37.5026,-122.2252,CA,"Health, Beauty, & Fitness"
Finance & Accounting Data Analyst,89000,151000,120000,4.8,"Poshmark
4.8","Redwood City, CA",37.5026,-122.2252,CA,Internet
Data Analyst,89000,151000,120000,3.9,"Artech LLC
3.9","Sunnyvale, CA",37.3836,-122.0256,CA,Staffing & Outsourcing
Business Data Analyst,89000,151000,120000,4.1,"BayOne Solutions
4.1","San Jose, CA",37.3019,-121.8486,CA,IT Services
Data Analyst,89000,151000,120000,4.0,"Zolon Tech Solutions Inc.
4.0","Cupertino, CA",37.3168,-122.0465,CA,IT Services
Junior Data Analyst,89000,151000,120000,5.0,"Staffigo Technical Services, LLC
5.0","San Jose, CA",37.3019,-121.8486,CA,IT Services
Data analyst,89000,151000,120000,-1.0,EApps Tech LLC,"Sunnyvale, CA",37.3836,-122.0256,CA,N/A
Data Analyst,89000,151000,120000,-1.0,enexusglobal,"San Jose, CA",37.3019,-121.8486,CA,N/A
Financial Data Analyst,89000,151000,120000,4.1,"Apple
4.1","Santa Clara, CA",37.3645,-121.968,CA,Computer Hardware & Software
Sr. Data Scientist/Analyst,89000,151000,120000,4.1,"Apple
4.1","Santa Clara, CA",37.3645,-121.968,CA,Computer Hardware & Software
Data Quality Analyst,89000,151000,120000,4.5,"Lodestone
4.5","Menlo Park, CA",37.4686,-122.1672,CA,Internet
Data Analyst Intern,89000,151000,120000,4.6,"SAP
4.6","Palo Alto, CA",37.3913,-122.1468,CA,Computer Hardware & Software
Data Analyst I (German),89000,151000,120000,3.2,"Calsoft Labs
3.2","Cupertino, CA",37.3168,-122.0465,CA,IT Services
Data Analyst,89000,151000,120000,5.0,"Staffigo Technical Services, LLC
5.0","San Jose, CA",37.3019,-121.8486,CA,IT Services
Data Analyst,89000,151000,120000,4.1,"IntelliPro Group Inc.
4.1","San Jose, CA",37.3019,-121.8486,CA,N/A
Biomedical Data Analyst I - Temporary,89000,151000,120000,4.0,"Exact Sciences Corporation
4.0","Redwood City, CA",37.5026,-122.2252,CA,Health Care Services & Hospitals
Data Analyst 4,89000,151000,120000,3.7,"MW Partners
3.7","San Jose, CA",37.3019,-121.8486,CA,N/A
Data Analyst - Bilingual English and Finnish language,89000,151000,120000,3.3,"Vaco
3.3","Palo Alto, CA",37.3913,-122.1468,CA,Consulting
Enterprise Data Domain Lead Analyst,89000,151000,120000,4.0,"Workday
4.0","Pleasanton, CA",37.6663,-121.8805,CA,Enterprise Software & Network Solutions
Senior Data Analyst,89000,151000,120000,3.2,"Enjoy Technology
3.2","Palo Alto, CA",37.3913,-122.1468,CA,Consumer Electronics & Appliances Stores
Associate Data Steward & Sales Planning Analyst,89000,151000,120000,3.5,"Russell Tobin & Associates
3.5","Mountain View, CA",37.4,-122.0796,CA,Staffing & Outsourcing
IT Systems Analyst Advisor // Data Project Manager,91000,149000,120000,4.1,"APN Software Services Inc.
4.1","Seven Hills, OH",41.3805,-81.6737,OH,Computer Hardware & Software
Data Scientist Sr. - Conversation Designer & NLP Analyst,91000,149000,120000,3.4,"PNC Financial Services Group
3.4","Strongsville, OH",41.3128,-81.8313,OH,Banks & Credit Unions
Data Analyst â Junior,89000,151000,120000,5.0,"Staffigo Technical Services, LLC
5.0","Fremont, CA",37.5265,-121.9852,CA,IT Services
Data Scientist Sr. - Conversation Designer & NLP Analyst,90000,149000,119500,3.4,"PNC Financial Services Group
3.4","Pittsburgh, PA",40.4396,-79.9762,PA,Banks & Credit Unions
Data Analyst # JN -102019,90000,149000,119500,3.3,"SSI
3.3","Pittsburgh, PA",40.4396,-79.9762,PA,Computer Hardware & Software
Senior Data Analyst,90000,149000,119500,3.6,"OpenArc
3.6","Pittsburgh, PA",40.4396,-79.9762,PA,IT Services
Data Governance Analyst,90000,149000,119500,3.5,"Federated Hermes, Inc.
3.5","Pittsburgh, PA",40.4396,-79.9762,PA,Investment Banking & Asset Management
Data Analyst (SAS - GCP transition),90000,149000,119500,5.0,"pddninc.net
5.0","Heidelberg, PA",40.3914,-80.0923,PA,"Health, Beauty, & Fitness"
Senior Data Analyst,90000,149000,119500,3.8,"Sheetz
3.8","Pittsburgh, PA",40.4396,-79.9762,PA,Convenience Stores & Truck Stops
Senior Data Analyst (Contract to $60/hour) LOCAL CANDIDATES ONLY,90000,149000,119500,1.0,"Novus Group
1.0","Pittsburgh, PA",40.4396,-79.9762,PA,Staffing & Outsourcing
Senior Data Analyst,90000,149000,119500,4.1,"ObjectWin Technology Inc
4.1","Pittsburgh, PA",40.4396,-79.9762,PA,IT Services
Sr Data Analyst,90000,149000,119500,3.6,"Crown Castle
3.6","Canonsburg, PA",40.2643,-80.1868,PA,Telecommunications Services
Sr. Data Analyst,90000,149000,119500,3.8,"Login Consulting Services Inc.
3.8","Pittsburgh, PA",40.4396,-79.9762,PA,Consulting
Senior Data Analyst (Contract to $60/hour) LOCAL CANDIDATES ONLY,90000,149000,119500,2.4,"Novus Group, LLC
2.4","Pittsburgh, PA",40.4396,-79.9762,PA,Advertising & Marketing
Senior Data Analyst,90000,149000,119500,2.4,"Management Science Associates, Inc.
2.4","Pittsburgh, PA",40.4396,-79.9762,PA,Consulting
Sr. Data Analyst,90000,149000,119500,3.6,"Openarc
3.6","Pittsburgh, PA",40.4396,-79.9762,PA,IT Services
Data Quality Analyst - HEDIS/Cotiviti,90000,149000,119500,-1.0,Data Ideology,"Pittsburgh, PA",40.4396,-79.9762,PA,IT Services
Sales Data Analyst,90000,149000,119500,-1.0,Framesi NA,"Leetsdale, PA",40.5656,-80.2142,PA,N/A
Analyst Specialty Pharmacy Data,90000,149000,119500,2.7,"AllianceRx Walgreens Prime
2.7","Pittsburgh, PA",40.4396,-79.9762,PA,Biotech & Pharmaceuticals
Sr. Data Analyst,90000,149000,119500,3.0,"Ettain Group
3.0","Pittsburgh, PA",40.4396,-79.9762,PA,Staffing & Outsourcing
Senior Representative Data Management Quantitative Analyst,90000,149000,119500,3.2,"The Bank of New York Mellon
3.2","Pittsburgh, PA",40.4396,-79.9762,PA,Investment Banking & Asset Management
Data Warehouse Quality Assurance Analyst,90000,149000,119500,3.7,"84 Lumber
3.7","Eighty Four, PA",40.1777,-80.1303,PA,Building & Personnel Services
Data Analyst (SAS -> GCP transition),90000,149000,119500,-1.0,pddninc.net,"Carnegie, PA",40.408,-80.0861,PA,N/A
"Sr. Analyst, Data Management Quant Analysis",90000,149000,119500,3.2,"The Bank of New York Mellon
3.2","Pittsburgh, PA",40.4396,-79.9762,PA,Investment Banking & Asset Management
IMO Senior Data Analyst,90000,149000,119500,3.5,"Federated Hermes, Inc.
3.5","Pittsburgh, PA",40.4396,-79.9762,PA,Investment Banking & Asset Management
Senior Representative Data Management Quantitative Analyst,90000,149000,119500,3.7,"Eagle Investment Systems
3.7","Pittsburgh, PA",40.4396,-79.9762,PA,Investment Banking & Asset Management
Sr. Specialist Reporting Data Analyst /Engineer - Cloud,90000,149000,119500,3.2,"BNY Mellon
3.2","Pittsburgh, PA",40.4396,-79.9762,PA,Investment Banking & Asset Management
Sr. SQL ETL Data Analyst,90000,149000,119500,-1.0,Beacon Hill Technologies,"Pittsburgh, PA",40.4396,-79.9762,PA,N/A
Senior Data Analyst for Mid-Atlantic Surgical Systems,90000,149000,119500,-1.0,Mid Atlantic Surgical System,"Pittsburgh, PA",40.4396,-79.9762,PA,N/A
Sr. SQL ETL Data Analyst,90000,149000,119500,4.5,"Beacon Hill Staffing Group, LLC
4.5","Pittsburgh, PA",40.4396,-79.9762,PA,Staffing & Outsourcing
Quality Assurance Analyst- Data Warehouse,90000,149000,119500,3.7,"84 Lumber
3.7","Eighty Four, PA",40.1777,-80.1303,PA,Building & Personnel Services
Operations Research Analyst/Data Science Assessment Analyst Team Lead (Senior),85000,153000,119000,3.3,"VATC
3.3","Macdill AFB, FL",25.7839,-80.2102,FL,Consulting
"Operations Research Analyst Data Science Assessment Team Lead,Senior, McDill AFB,FL,US",85000,153000,119000,3.2,"Cherokee Nation Businesses, LLC
3.2","Macdill AFB, FL",25.7839,-80.2102,FL,Accounting
Operations Research Analyst/Data Science / Assessment Analyst (Journeyman),85000,153000,119000,3.3,"VATC
3.3","Macdill AFB, FL",25.7839,-80.2102,FL,Consulting
Data Analyst with Security Clearance,85000,153000,119000,4.0,"Sentar Inc
4.0","Md City, MD",39.3051,-76.6144,MD,Aerospace & Defense
Operations Research Analyst/Data Science Assessment Analyst Team with Security Clearance,85000,153000,119000,3.3,"Vatc
3.3","Macdill AFB, FL",25.7839,-80.2102,FL,Consulting
Operations Research Analyst/Data Science / Assessment Analyst (J with Security Clearance,85000,153000,119000,3.3,"Vatc
3.3","Macdill AFB, FL",25.7839,-80.2102,FL,Consulting
Data Miner/Intelligence Analyst with Security Clearance,85000,153000,119000,4.4,"The Garrett Group
4.4","Offutt AFB, NE",41.1207,-95.9209,NE,Security Services
Data Analyst,89000,147000,118000,4.3,"AnaVation LLC
4.3","Washington, DC",38.9047,-77.0163,DC,IT Services
Data Analyst,89000,147000,118000,3.1,"ITCON Services
3.1","Washington, DC",38.9047,-77.0163,DC,IT Services
Data Analyst,89000,147000,118000,4.2,"MDB, Inc.
4.2","Washington, DC",38.9047,-77.0163,DC,Consulting
Junior Data Analyst,89000,147000,118000,5.0,"Staffigo Technical Services, LLC
5.0","Hyattsville, MD",38.9612,-76.9548,MD,IT Services
Data Analyst,89000,147000,118000,4.3,"Precision technologies corp
4.3","Washington, DC",38.9047,-77.0163,DC,IT Services
Data Analyst,89000,147000,118000,3.8,"Synectics for Management Decisions Inc
3.8","Washington, DC",38.9047,-77.0163,DC,IT Services
Data & Service Health Analyst,89000,147000,118000,3.9,"BlueVoyant
3.9","College Park, MD",38.996,-76.9337,MD,N/A
ETL/Data Analyst,89000,147000,118000,-1.0,Serry Systems,"Washington, DC",38.9047,-77.0163,DC,IT Services
Data Science Analyst,89000,147000,118000,3.7,"American College of Radiology
3.7","Reston, VA",38.9497,-77.3461,VA,Health Fundraising Organizations
Data Analyst Financial Services,89000,147000,118000,5.0,"AXIS Management Group, LLC
5.0","McLean, VA",38.9436,-77.1943,VA,IT Services
Digital Data Analyst,89000,147000,118000,4.7,"United We Dream
4.7","Washington, DC",38.9047,-77.0163,DC,Social Assistance
Data Analyst,89000,147000,118000,3.5,"ICF
3.5","Fairfax, VA",38.8531,-77.2998,VA,Consulting
Data Management Analyst,89000,147000,118000,3.1,"DrFirst
3.1","Rockville, MD",39.0834,-77.1552,MD,Health Care Services & Hospitals
Data Analyst,89000,147000,118000,3.4,"Veterans Enterprise Technology Solutions
3.4","Washington, DC",38.9047,-77.0163,DC,Federal Agencies
Data Analyst,89000,147000,118000,2.6,"Salient CRGT
2.6","Washington, DC",38.9047,-77.0163,DC,Enterprise Software & Network Solutions
Data Analyst,89000,147000,118000,-1.0,BluePath Labs,"Washington, DC",38.9047,-77.0163,DC,Federal Agencies
Data Analyst,89000,147000,118000,4.2,"ITAC Solutions, LLC
4.2","Fort Belvoir, VA",38.7119,-77.1459,VA,Staffing & Outsourcing
Data Analyst,89000,147000,118000,-1.0,Titan Alpha,"Washington, DC",38.9047,-77.0163,DC,N/A
Data Analyst,89000,147000,118000,2.8,"Ho Chunk
2.8","Washington, DC",38.9047,-77.0163,DC,Convenience Stores & Truck Stops
Data Analyst,89000,147000,118000,3.6,"Mindfinders
3.6","Washington, DC",38.9047,-77.0163,DC,Staffing & Outsourcing
Data Analyst,89000,147000,118000,3.5,"General Dynamics
3.5","Annapolis Junction, MD",39.3051,-76.6144,MD,Aerospace & Defense
Data Analyst,89000,147000,118000,-1.0,Sanford Federal,"Arlington, VA",38.8786,-77.1011,VA,N/A
Senior Data Analyst,89000,147000,118000,4.2,"Optoro
4.2","Washington, DC",38.9047,-77.0163,DC,Computer Hardware & Software
Bioinformatics Analyst - Data Scientists,89000,147000,118000,5.0,"Frederick National Laboratory
5.0","Rockville, MD",39.0834,-77.1552,MD,N/A
Data Analytics Solutions Analyst,89000,147000,118000,3.6,"CACI International
3.6","Washington, DC",38.9047,-77.0163,DC,Aerospace & Defense
Data Analyst,89000,147000,118000,3.4,"Hobsons
3.4","Arlington, VA",38.8786,-77.1011,VA,Enterprise Software & Network Solutions
Data Analyst,89000,147000,118000,4.0,"Sentar Inc
4.0","Annapolis Junction, MD",39.3051,-76.6144,MD,Aerospace & Defense
Jr. Data Analyst,89000,147000,118000,5.0,"Contracting Resources Group, Inc.
5.0","Vienna, VA",38.8996,-77.2597,VA,Consulting
Data Financial Analyst,89000,147000,118000,1.0,"Principle Group
1.0","Washington, DC",38.9047,-77.0163,DC,Health Care Services & Hospitals
Data Analyst,89000,147000,118000,3.9,"Sparks Group
3.9","Sterling, VA",39.0052,-77.405,VA,N/A
Intelligence Data Analyst,85000,149000,117000,3.4,"Metron, Inc.
3.4","Denver, CO",39.7621,-104.8759,CO,Consulting
Senior Data Quality Analyst,85000,149000,117000,3.5,"Ibotta
3.5","Denver, CO",39.7621,-104.8759,CO,Internet
Data Quality Analyst,85000,149000,117000,2.8,"Healthgrades
2.8","Denver, CO",39.7621,-104.8759,CO,Internet
Data Analyst...........................!,85000,149000,117000,3.7,"Infotree Service Inc
3.7","Denver, CO",39.7621,-104.8759,CO,Advertising & Marketing
Data Analyst,85000,149000,117000,2.8,"FJA-US Inc.
2.8","Denver, CO",39.7621,-104.8759,CO,Computer Hardware & Software
Senior Data Analyst,85000,149000,117000,3.4,"Epsilon
3.4","Westminster, CO",39.8837,-105.0624,CO,Advertising & Marketing
Data Analyst (W2 Contract Position),85000,149000,117000,3.7,"Infotree Service Inc
3.7","Englewood, CO",39.6468,-104.9942,CO,Advertising & Marketing
Vendor Master Data Associate Analyst,85000,149000,117000,3.5,"Xcel Energy
3.5","Henderson, CO",39.7621,-104.8759,CO,Utilities
IT Data Analyst,85000,149000,117000,3.5,"Century Communities
3.5","Englewood, CO",39.6468,-104.9942,CO,Construction
Public Health Data Visualization Analyst,85000,149000,117000,4.0,"Lantana Consulting Group
4.0","Denver, CO",39.7621,-104.8759,CO,Consulting
Data Analyst Junior,85000,149000,117000,5.0,"Staffigo Technical Services, LLC
5.0","Aurora, CO",39.7087,-104.7273,CO,IT Services
Junior Data Analyst,85000,146000,115500,3.8,"Columbia University Medical Center
3.8","New York, NY",40.6943,-73.9249,NY,Health Care Services & Hospitals
Data Analyst,85000,146000,115500,3.1,"Vettery
3.1","New York, NY",40.6943,-73.9249,NY,Internet
#NAME?,85000,146000,115500,4.7,"InfoQuest Consulting Group
4.7","Summit, NJ",40.7154,-74.3647,NJ,Computer Hardware & Software
Data Analyst,85000,146000,115500,3.4,"City of New York
3.4","New York, NY",40.6943,-73.9249,NY,Municipal Governments
Data Analyst II-SBS,85000,146000,115500,3.8,"ADP
3.8","Florham Park, NJ",40.7773,-74.3953,NJ,Consulting
"Data Analyst, Retail Media",85000,146000,115500,3.8,"Criteo
3.8","New York, NY",40.6943,-73.9249,NY,Internet
Junior Data Analyst,85000,146000,115500,5.0,"Staffigo Technical Services, LLC
5.0","Newark, NJ",40.7245,-74.1725,NJ,IT Services
Data Analyst,85000,146000,115500,4.1,"Rutgers University
4.1","New Brunswick, NJ",40.487,-74.445,NJ,Colleges & Universities
Senior Data Analyst (Global Security Services),83000,147000,115000,3.0,"Expedia.com
3.0","Seattle, WA",47.6211,-122.3244,WA,N/A
Data Analyst,83000,147000,115000,3.3,"Cedent Consulting
3.3","Redmond, WA",47.6762,-122.1169,WA,Consulting
Data Analyst (Mercury/ TSQL/ Excel/ SharePoint),83000,147000,115000,3.1,"Sogeti
3.1","Seattle, WA",47.6211,-122.3244,WA,IT Services
data analyst SQL/power bi,83000,147000,115000,3.8,"Enterprise Solutions Inc
3.8","Redmond, WA",47.6762,-122.1169,WA,Staffing & Outsourcing
Business or Data Analyst | Remote,83000,147000,115000,4.4,"Softcom Systems
4.4","Seattle, WA",47.6211,-122.3244,WA,IT Services
Data Analyst,83000,147000,115000,4.7,"Sharpedge Solutions Inc
4.7","Kirkland, WA",47.6974,-122.2054,WA,Publishing
Data Analyst Lumedic,83000,147000,115000,3.4,"Providence Health & Services
3.4","Seattle, WA",47.6211,-122.3244,WA,Health Care Services & Hospitals
Lead Data Analyst,83000,147000,115000,3.6,"Nordstrom
3.6","Seattle, WA",47.6211,-122.3244,WA,"Department, Clothing, & Shoe Stores"
Data Analyst,83000,147000,115000,4.5,"Frontend Arts
4.5","Redmond, WA",47.6762,-122.1169,WA,Enterprise Software & Network Solutions
Data Analyst,83000,147000,115000,4.2,"CyberCoders
4.2","Seattle, WA",47.6211,-122.3244,WA,Staffing & Outsourcing
Data Analyst (Research) 8hrs/12mo - IT,83000,147000,115000,3.1,"Kent School District
3.1","Kent, WA",47.3887,-122.2129,WA,Preschool & Child Care
Data Management Analyst (Informatics Management and Program Analyst),83000,147000,115000,3.7,"FAA
3.7","Des Moines, WA",47.3915,-122.3157,WA,Federal Agencies
Language Data Analyst- Chin/Arab/Russ/Span/Ita/Dutch/Swed/Alban/Indon/Portu,83000,147000,115000,-1.0,Volga Partners,"Bellevue, WA",47.5951,-122.1535,WA,N/A
"Data Analyst 3 - Digital Insights Team, NAP integration / Refactor (Analysis Focus)",83000,147000,115000,3.6,"Nordstrom
3.6","Seattle, WA",47.6211,-122.3244,WA,"Department, Clothing, & Shoe Stores"
"Data Analyst, Adobe Analytics",83000,147000,115000,3.5,"Logic20/20
3.5","Seattle, WA",47.6211,-122.3244,WA,Consulting
"Sr. Data Analyst, Consumer Applications",83000,147000,115000,3.8,"System1
3.8","Bellevue, WA",47.5951,-122.1535,WA,Internet
Marketing and Enterprise Data Analyst,83000,147000,115000,-1.0,Ziply Fiber,"Kirkland, WA",47.6974,-122.2054,WA,"Cable, Internet & Telephone Providers"
Active Directory Data Migration Analyst,83000,147000,115000,3.4,"Kelly
3.4","Seattle, WA",47.6211,-122.3244,WA,Staffing & Outsourcing
"SENIOR DATA ANALYST, SUPPLY CHAIN",83000,147000,115000,3.8,"Paula's Choice, LLC
3.8","Seattle, WA",47.6211,-122.3244,WA,Beauty & Personal Accessories Stores
Data Management Analyst (Informatics Management and Program Analyst),83000,147000,115000,3.7,"US Department of Transportation
3.7","Des Moines, WA",47.3915,-122.3157,WA,Federal Agencies
Data Analyst | Engineer - Paid Marketing,83000,147000,115000,4.7,"doxo
4.7","Seattle, WA",47.6211,-122.3244,WA,Computer Hardware & Software
Senior Data Analyst,83000,147000,115000,4.8,"InvenTech Info
4.8","Redmond, WA",47.6762,-122.1169,WA,IT Services
"Senior Data Analyst, Supply Chain - Growing Company!",83000,147000,115000,3.8,"Paula's Choice Skincare
3.8","Seattle, WA",47.6211,-122.3244,WA,Beauty & Personal Accessories Stores
Programmatic Media Data Analyst,83000,147000,115000,5.0,"Programetrix, LLC
5.0","Seattle, WA",47.6211,-122.3244,WA,Advertising & Marketing
